from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1984Z4,U1984Z2,1,,421_225_191114,381_52_191128
U1984Z4,U1984Z2,1,,421_266_200420,381_52_191128
U2016Z1,U2016Z2,1,,652_9_190805,381_52_191128
U2016Z1,U2016Z2,1,,492_15_191118,381_52_191128
U2008Z4,U2008Z1,1,,489_24_191125,381_66_191202
U1984Z4,U1984Z1,1,,421_140_191114,381_66_191202
U1984Z4,U1984Z1,1,,421_281_200420,381_66_191202
U1984Z2,U1984Z2,1,,421_149_190715,381_67_191128
U1984Z2,U1984Z2,1,,421_276_200420,381_67_191128
U1984Z4,U1984Z2,1,,421_153_191114,381_67_191128
U1984Z4,U1984Z2,1,,421_283_200420,381_67_191128
U2008Z4,U2008Z2,1,,489_52_191125,387_10_190902
U2020Z1,U2020Z1,1,,492_18_191118,382_4_200302
U2020Z2,U2020Z2,1,,492_15_191118,382_5_200302
U1984Z3,U1984Z1,1,,421_129_191114,381_59_191202
U1984Z3,U1984Z1,1,,421_272_200420,381_59_191202
U1984Z4,U1984Z1,1,,421_134_191114,381_59_191202
U1984Z3,U1984Z2,1,,421_145_191114,381_60_191128
U1984Z3,U1984Z2,1,,421_275_200420,381_60_191128
U1984Z4,U1984Z2,1,,421_118_191114,381_60_191128
U1984Z4,U1984Z2,1,,421_273_200420,381_60_191128
U1978Z2,U1978Z2,1,,654_2_180709,381_60_191128
U2020Z1,U2020Z1,1,,492_12_191216,382_6_200302
U2020Z2,U2020Z2,1,,492_13_191118,382_7_200302
U1984Z3,U1984Z1,1,,421_133_191114,381_63_191202
U1984Z3,U1984Z1,1,,421_268_200420,381_63_191202
U1984Z4,U1984Z1,1,,421_225_191114,381_63_191202
U1984Z4,U1984Z1,1,,421_266_200420,381_63_191202
U1984Z3,U1984Z2,1,,421_129_191114,381_64_191128
U1984Z3,U1984Z2,1,,421_272_200420,381_64_191128
U1984Z4,U1984Z2,1,,421_134_191114,381_64_191128
U2016Z1,U2016Z2,1,,492_2_191118,381_64_191128
U2008Z4,U2008Z2,1,,489_24_191125,381_64_191128
U1984Z3,U1984Z1,1,,421_143_191114,381_55_191202
U1984Z3,U1984Z1,1,,421_278_200420,381_55_191202
U1984Z4,U1984Z1,1,,421_126_191114,381_55_191202
U1984Z4,U1984Z1,1,,421_264_200420,381_55_191202
U1984Z3,U1984Z2,1,,421_137_191114,381_47_191128
U1984Z3,U1984Z2,1,,421_270_200420,381_47_191128
U1984Z4,U1984Z2,1,,421_144_191114,381_47_191128
U1984Z4,U1984Z2,1,,421_279_200420,381_47_191128
U2016Z1,U2016Z2,1,,652_3_190805,381_47_191128
U1984Z3,U1984Z2,1,,421_139_191114,381_58_191128
U1984Z3,U1984Z2,1,,421_280_200420,381_58_191128
U1984Z4,U1984Z2,1,,421_142_191114,381_58_191128
U1984Z4,U1984Z2,1,,421_274_200420,381_58_191128
U1978Z2,U1978Z2,1,,654_12_181026,381_58_191128
U2016Z1,U2016Z2,1,,492_10_191118,381_58_191128
U2008Z4,U2008Z2,1,,489_4_191125,381_18_190524
U2020Z1,U2020Z1,1,,492_11_191216,382_8_200302
U2029Z1,U2029Z1,1,,382_26_200302,654_2_180709
U2008Z4,U2008Z2,1,,489_17_191125,387_16_180728
U1984Z3,U1984Z2,1,,421_152_200106,381_19_190524
U1984Z4,U1984Z2,1,,421_150_200106,381_19_190524
U2008Z2,U2008Z2,1,,491_64_190521,381_19_190524
U1984Z3,U1984Z1,1,,421_155_200309,381_69_191202
U1984Z3,U1984Z1,1,,421_263_200420,381_69_191202
U1984Z4,U1984Z1,1,,421_132_191114,381_69_191202
U1984Z4,U1984Z1,1,,421_267_200420,381_69_191202
U1984Z3,U1984Z2,1,,421_143_191114,381_70_191128
U1984Z3,U1984Z2,1,,421_278_200420,381_70_191128
U1984Z4,U1984Z2,1,,421_126_191114,381_70_191128
U1984Z4,U1984Z2,1,,421_264_200420,381_70_191128
U2008Z4,U2008Z1,1,,489_15_191125,381_22_190524
U2016Z1,U2016Z2,1,,652_11_190805,381_23_190524
U2008Z4,U2008Z1,1,,489_11_191125,381_48_191202
U1984Z3,U1984Z1,1,,421_145_191114,381_48_191202
U1984Z3,U1984Z1,1,,421_275_200420,381_48_191202
U1984Z4,U1984Z1,1,,421_118_191114,381_48_191202
U1984Z4,U1984Z1,1,,421_273_200420,381_48_191202
U1984Z3,U1984Z2,1,,421_151_191114,381_49_191128
U1984Z3,U1984Z2,1,,421_282_200420,381_49_191128
U1984Z3,U1984Z2,1,,421_127_191114,381_56_191128
U1984Z3,U1984Z2,1,,421_265_200420,381_56_191128
U1984Z4,U1984Z2,1,,421_227_191114,381_56_191128
U1984Z4,U1984Z2,1,,421_271_200420,381_56_191128
U2020Z1,U2020Z1,1,,492_9_191216,382_10_200302
U2020Z2,U2020Z2,1,,492_2_191118,382_11_200302
U2016Z1,U2016Z2,1,,492_7_191118,381_28_190524
U2016Z1,U2016Z2,1,,654_6_181026,381_28_190524
U2008Z2,U2008Z2,1,,491_3_191101,381_28_190524
U1978Z2,U1978Z2,1,,654_18_180709,387_21_181026
U2008Z4,U2008Z1,1,,489_52_191125,381_57_191202
U1984Z3,U1984Z1,1,,421_137_191114,381_57_191202
U1984Z3,U1984Z1,1,,421_270_200420,381_57_191202
U1984Z4,U1984Z1,1,,421_144_191114,381_57_191202
U1984Z4,U1984Z1,1,,421_279_200420,381_57_191202
U1978Z2,U1978Z2,1,,654_10_181026,381_72_191128
U2016Z1,U2016Z2,1,,492_19_200120,381_72_191128
U2026Z1,U2026Z1,1,,490_8_180430,382_13_191216
U2020Z2,U2020Z2,1,,492_21_191118,382_14_200302
U1984Z3,U1984Z1,1,,421_139_191114,381_73_191202
U1984Z3,U1984Z1,1,,421_280_200420,381_73_191202
U1984Z4,U1984Z1,1,,421_142_191114,381_73_191202
U1984Z4,U1984Z1,1,,421_274_200420,381_73_191202
U1984Z4,U1984Z2,1,,421_140_191114,381_74_191128
U1984Z4,U1984Z2,1,,421_281_200420,381_74_191128
U1978Z2,U1978Z2,1,,654_14_180709,381_74_191128
U2008Z4,U2008Z2,1,,489_11_191125,381_74_191128
U1984Z3,U1984Z1,1,,421_151_191114,381_54_191202
U1984Z3,U1984Z1,1,,421_282_200420,381_54_191202
U1984Z3,U1984Z2,1,,421_155_200309,381_50_191128
U1984Z3,U1984Z2,1,,421_263_200420,381_50_191128
U1984Z4,U1984Z2,1,,421_132_191114,381_50_191128
U1984Z4,U1984Z2,1,,421_267_200420,381_50_191128
U2008Z4,U2008Z1,1,,489_4_191125,381_37_190524
U2016Z1,U2016Z2,1,,652_33_200316,387_3_200316
U2020Z2,U2020Z2,1,,492_7_191118,382_20_200302
U2008Z4,U2008Z2,1,,489_1_191125,382_20_200302
U2019Z4,U2019Z2,1,,492_19_200120,382_22_200302
U2020Z1,U2020Z1,1,,492_29_191216,382_23_200302
U2020Z2,U2020Z2,1,,492_4_191118,382_25_200302
U2020Z1,U2020Z1,1,,492_5_191216,382_26_200302
U2020Z2,U2020Z2,1,,382_25_200302,492_4_191118
U2016Z1,U2016Z2,1,,381_66_191202,492_5_191216
U2016Z2,U2016Z2,1,,381_38_190524,492_5_191216
U2020Z1,U2020Z1,1,,382_26_200302,492_5_191216
U2020Z2,U2020Z2,1,,382_39_200302,492_6_191118
U2016Z1,U2016Z2,1,,652_7_190805,387_33_190916
U2008Z4,U2008Z2,1,,489_15_191125,387_33_190916
U2020Z2,U2020Z2,1,,492_6_191118,382_39_200302
U2026Z1,U2026Z1,1,,490_20_200403,382_40_200302
U2046Z1,U2046Z2,1,,653_6_180430,383_12_200302
U2046Z2,U2046Z2,1,,490_13_200403,383_14_200302
U2036Z2,U2036Z2,1,,489_1_191125,383_26_200302
U2046Z2,U2046Z2,1,,383_3_200302,653_2_180430
U2059Z1,U2059Z3,1,,490_28_200403,653_4_180430
U2026Z2,U2026Z2,1,,382_20_200302,490_1_200403
U2059Z1,U2059Z2,1,,653_1_200403,490_1_200403
U2370Z1,U2370Z1,1,,380_3_191216,384_2_180430
U1686Z3,U1686Z1,1,,630_258_200401,386_46_200302
U1686Z3,U1686Z1,1,,630_167_200420,386_46_200302
U1686Z2,U1686Z1,1,,630_271_200401,386_48_191216
U1686Z2,U1686Z1,1,,630_178_200420,386_48_191216
U1686Z3,U1686Z1,1,,630_246_200401,386_48_191216
U1686Z3,U1686Z1,1,,630_229_200420,386_48_191216
U1686Z3,U1686Z1,1,,630_263_200401,386_52_191216
U1686Z3,U1686Z1,1,,630_171_200420,386_52_191216
U1686Z2,U1686Z1,1,,630_264_200401,386_54_191216
U1686Z2,U1686Z1,1,,630_235_200420,386_54_191216
U1686Z2,U1686Z1,1,,630_275_200401,386_56_191216
U1686Z2,U1686Z1,1,,630_182_200420,386_56_191216
U1686Z3,U1686Z1,1,,630_301_200401,386_56_191216
U1686Z3,U1686Z1,1,,630_208_200420,386_56_191216
U1686Z2,U1686Z1,1,,630_251_200401,386_60_191216
U1686Z2,U1686Z1,1,,630_160_200420,386_60_191216
U1686Z3,U1686Z1,1,,630_294_200401,386_60_191216
U1686Z3,U1686Z1,1,,630_199_200420,386_60_191216
U1686Z2,U1686Z1,1,,630_268_200401,386_62_191216
U1686Z2,U1686Z1,1,,630_176_200420,386_62_191216
U1686Z2,U1686Z1,1,,630_253_200401,386_66_191216
U1686Z2,U1686Z1,1,,630_230_200420,386_66_191216
U1686Z3,U1686Z1,1,,630_288_200401,386_66_191216
U1686Z3,U1686Z1,1,,630_193_200420,386_66_191216
U1686Z2,U1686Z1,1,,630_302_200401,386_72_191216
U1686Z2,U1686Z1,1,,630_209_200420,386_72_191216
U1686Z3,U1686Z1,1,,630_250_200401,386_72_191216
U1686Z3,U1686Z1,1,,630_159_200420,386_72_191216
U1686Z2,U1686Z1,1,,630_295_200401,386_74_191216
U1686Z2,U1686Z1,1,,630_200_200420,386_74_191216
U1686Z3,U1686Z1,1,,630_267_200401,386_74_191216
U1686Z3,U1686Z1,1,,630_175_200420,386_74_191216
U1686Z2,U1686Z1,1,,630_249_200401,386_79_200106
U1686Z2,U1686Z1,1,,630_158_200420,386_79_200106
U1686Z3,U1686Z1,1,,630_292_200401,386_79_200106
U1686Z3,U1686Z1,1,,630_197_200420,386_79_200106
U1686Z2,U1686Z1,1,,630_266_200401,386_81_200106
U1686Z2,U1686Z1,1,,630_174_200420,386_81_200106
U1686Z3,U1686Z1,1,,630_285_200401,386_81_200106
U1686Z3,U1686Z1,1,,630_191_200420,386_81_200106
U1686Z2,U1686Z1,1,,630_284_200401,386_85_191216
U1686Z2,U1686Z1,1,,630_190_200420,386_85_191216
U1686Z3,U1686Z1,1,,630_256_200401,386_85_191216
U1686Z3,U1686Z1,1,,630_231_200420,386_85_191216
U1686Z2,U1686Z1,1,,630_245_200401,386_87_200106
U1686Z2,U1686Z1,1,,630_156_200420,386_87_200106
U1686Z3,U1686Z1,1,,630_281_200401,386_87_200106
U1686Z3,U1686Z1,1,,630_187_200420,386_87_200106
U1686Z2,U1686Z1,1,,630_293_200401,386_89_200106
U1686Z2,U1686Z1,1,,630_198_200420,386_89_200106
U1686Z3,U1686Z1,1,,630_265_200401,386_89_200106
U1686Z3,U1686Z1,1,,630_236_200420,386_89_200106
U1686Z2,U1686Z1,1,,630_257_200401,386_91_200106
U1686Z2,U1686Z1,1,,630_166_200420,386_91_200106
U1686Z3,U1686Z1,1,,630_276_200401,386_91_200106
U1686Z3,U1686Z1,1,,630_183_200420,386_91_200106
U1686Z2,U1686Z1,1,,630_277_200401,386_93_200106
U1686Z2,U1686Z1,1,,630_184_200420,386_93_200106
U1686Z3,U1686Z1,1,,630_303_200401,386_93_200106
U1686Z3,U1686Z1,1,,630_210_200420,386_93_200106
U1978Z2,U1978Z2,1,,654_8_180709,381_41_190524
U2008Z2,U2008Z1,1,,491_4_191101,387_30_180730
U2016Z1,U2016Z1,1,,387_32_190902,659_6_190916
U2016Z1,U2016Z1,1,,381_68_191202,654_40_190304
U2016Z1,U2016Z1,1,,660_6_200309,654_40_190304
U1984Z3,U1984Z1,1,,421_152_200106,381_76_191202
U1984Z4,U1984Z1,1,,421_150_200106,381_76_191202
U4418Z1,U4418Z1,1,,623_256_200331,342_78_191202
U4398Z2,U4398Z2,1,,624_379_191106,342_78_191202
U4777Z15,U4777Z8,1,,588_26_191202,388_126_191202
U4777Z15,U4777Z8,1,,588_35_191202,388_127_191202
U4777Z15,U4777Z8,1,,650_135_200330,388_129_191202
U4777Z15,U4777Z10,1,,389_21_190826,589_5_190826
U4777Z15,U4777Z10,1,,389_27_190826,588_29_191202
U4777Z15,U4777Z8,1,,580_127_191218,389_50_191014
U4777Z5,U4777Z8,1,,590_168_200401,389_50_191014
U4777Z15,U4777Z8,1,,592_142_191204,389_50_191014
U4777Z5,U4777Z8,1,,590_170_200401,389_136_200401
U4777Z15,U4777Z8,1,,650_112_200330,389_136_200401
U4777Z5,U4777Z8,1,,590_157_200401,389_148_200401
U4777Z15,U4777Z8,1,,580_135_191218,389_150_200401
U4777Z5,U4777Z8,1,,590_160_200401,389_150_200401
U4777Z15,U4777Z8,1,,580_121_191218,389_31_190826
U4777Z5,U4777Z8,1,,590_172_200401,389_31_190826
U4777Z15,U4777Z8,1,,592_158_191204,389_31_190826
U4777Z15,U4777Z8,1,,580_131_191218,389_18_190826
U4777Z5,U4777Z8,1,,590_164_200401,389_18_190826
U4777Z15,U4777Z8,1,,592_152_191204,389_18_190826
U4777Z15,U4777Z8,1,,580_123_191218,389_20_190826
U4777Z5,U4777Z8,1,,590_154_200401,389_20_190826
U1851Z10,U1851Z9,1,,395_256_190902,392_108_191014
U1851Z10,U1851Z9,1,,395_239_190902,392_110_191014
U3287Z12,U3287Z6,1,,395_240_190902,511_9_190902
U3287Z12,U3287Z6,1,,393_161_200316,511_9_190902
U3287Z12,U3287Z6,1,,395_264_200316,512_9_190902
U3287Z12,U3287Z6,1,,393_167_200316,512_9_190902
U1851Z2,U1851Z4,1,,317_161_200316,395_68_200316
U3287Z12,U3287Z6,1,,395_210_190901,512_11_190701
U1851Z2,U1851Z4,1,,317_169_200316,395_26_200316
U1851Z2,U1851Z4,1,,317_170_200316,395_50_200316
U1851Z2,U1851Z4,1,,317_174_200316,395_60_200316
U1851Z1,U1851Z4,1,,392_70_190902,395_3_200316
U1851Z1,U1851Z4,1,,361_43_191204,395_3_200316
U1851Z2,U1851Z4,1,,317_238_191125,395_101_200316
U1851Z1,U1851Z4,1,,392_147_200316,395_101_200316
U1851Z2,U1851Z4,1,,317_171_200316,395_7_200316
U1851Z1,U1851Z4,1,,361_104_200401,395_7_200316
U1851Z2,U1851Z4,1,,317_175_200316,395_38_200316
U1851Z1,U1851Z4,1,,361_94_200401,395_38_200316
U1851Z2,U1851Z4,1,,317_235_200316,395_235_200316
U1851Z2,U1851Z4,1,,317_162_200316,395_5_200316
U1851Z1,U1851Z4,1,,361_49_191204,395_124_200316
U1851Z2,U1851Z4,1,,317_165_200316,395_18_200316
U1851Z2,U1851Z4,1,,317_168_200316,395_24_200316
U1851Z2,U1851Z4,1,,317_239_200316,395_145_200316
U1851Z2,U1851Z4,1,,317_163_200316,395_66_200316
U1851Z10,U1851Z9,1,,395_234_190902,392_51_190701
U3287Z12,U3287Z6,1,,395_222_190902,511_11_190701
U3287Z12,U3287Z6,1,,395_234_190902,511_19_190701
U3287Z12,U3287Z6,1,,395_221_200316,512_15_190902
U3287Z12,U3287Z6,1,,393_119_191216,512_15_190902
U1278Z2,U1278Z2,1,,662_3_190902,398_118_191216
U1278Z2,U1278Z1,1,,662_104_200309,398_121_191216
U1278Z3,U1278Z1,1,,662_23_190902,398_121_191216
U1434Z1,U1434Z1,1,,443_106_200331,398_121_191216
U1434Z1,U1434Z2,1,,433_30_190624,398_112_191216
U1431Z3,U1431Z2,1,,429_22_190304,398_112_191216
U1430Z4,U1430Z2,1,,661_3_181008,398_112_191216
U1278Z2,U1278Z2,1,,662_30_190902,398_112_191216
U1434Z1,U1434Z1,1,,433_13_190401,398_113_191216
U1434Z1,U1434Z1,1,,443_114_200331,398_113_191216
U1434Z2,U1434Z1,1,,443_107_200331,398_113_191216
U1434Z2,U1434Z2,1,,443_128_200331,398_122_191216
U1431Z3,U1431Z2,1,,429_4_200106,398_128_191216
U1278Z2,U1278Z2,1,,662_35_200106,398_128_191216
U1434Z2,U1434Z2,1,,443_120_200331,398_106_191216
U1430Z4,U1430Z2,1,,661_17_181008,398_106_191216
U1278Z2,U1278Z2,1,,662_104_200309,398_106_191216
U1278Z2,U1278Z1,1,,662_138_200330,398_107_191216
U1278Z3,U1278Z1,1,,662_29_190902,398_107_191216
U1434Z1,U1434Z2,1,,433_26_190624,398_132_191216
U1431Z3,U1431Z2,1,,429_24_190304,398_132_191216
U1430Z4,U1430Z2,1,,661_124_200316,398_132_191216
U1278Z2,U1278Z2,1,,662_21_190902,398_132_191216
U1278Z3,U1278Z1,1,,662_133_200330,398_133_191216
U1434Z1,U1434Z1,1,,433_37_200406,398_133_191216
U1431Z3,U1431Z2,1,,429_6_200106,398_135_191216
U1430Z4,U1430Z2,1,,661_116_200316,398_135_191216
U1278Z2,U1278Z2,1,,427_24_200316,398_135_191216
U1434Z1,U1434Z2,1,,433_7_190624,398_140_191216
U1434Z2,U1434Z2,1,,443_126_200331,398_140_191216
U1430Z4,U1430Z2,1,,661_120_200316,398_140_191216
U1278Z2,U1278Z2,1,,662_138_200330,398_140_191216
U1278Z2,U1278Z1,1,,662_30_190902,398_141_191216
U1278Z3,U1278Z1,1,,662_6_190902,398_141_191216
U1434Z1,U1434Z1,1,,443_127_200331,398_141_191216
U1434Z2,U1434Z1,1,,443_113_200331,398_141_191216
U1278Z3,U1278Z1,1,,662_148_200404,398_103_191216
U1278Z3,U1278Z1,1,,662_4_190902,398_103_191216
U1278Z3,U1278Z1,1,,662_148_200425,398_103_191216
U1434Z2,U1434Z2,1,,443_105_200331,398_110_191216
U1430Z4,U1430Z2,1,,661_122_200316,398_110_191216
U1278Z2,U1278Z2,1,,662_33_190902,398_110_191216
U1278Z3,U1278Z1,1,,427_2_190902,398_145_191216
U1434Z1,U1434Z2,1,,433_4_191007,398_146_191216
U1431Z3,U1431Z2,1,,429_8_190304,398_146_191216
U1278Z2,U1278Z2,1,,430_3_180702,398_146_191216
U1434Z2,U1434Z2,1,,443_110_200331,398_104_191216
U1430Z4,U1430Z2,1,,661_128_200316,398_104_191216
U1278Z2,U1278Z2,1,,662_18_190902,398_104_191216
U1278Z3,U1278Z1,1,,427_12_190902,398_150_191216
U1434Z1,U1434Z2,1,,443_114_200331,398_151_191216
U1434Z2,U1434Z2,1,,433_43_200406,398_151_191216
U1434Z1,U1434Z2,1,,443_125_200331,398_157_191216
U1434Z1,U1434Z1,1,,398_121_191216,443_106_200331
U1333Z2,U1333Z2,1,,497_48_200406,480_23_190902
U1434Z1,U1434Z2,1,,443_117_200331,398_158_191216
U1278Z2,U1278Z2,1,,662_137_200330,398_158_191216
U1278Z2,U1278Z2,1,,662_126_200330,398_162_191216
U1984Z2,U1984Z3,1,,381_50_191128,421_155_200309
U1984Z1,U1984Z3,1,,381_69_191202,421_155_200309
U1984Z2,U1984Z4,1,,381_70_191128,421_126_191114
U1984Z1,U1984Z4,1,,381_55_191202,421_126_191114
U1984Z2,U1984Z3,1,,381_56_191128,421_127_191114
U1984Z1,U1984Z3,1,,381_51_191202,421_127_191114
U1984Z2,U1984Z4,1,,381_52_191128,421_225_191114
U1984Z1,U1984Z4,1,,381_63_191202,421_225_191114
U2309Z1,U2309Z2,1,,422_159_200106,662_122_200330
U2300Z2,U2300Z2,1,,421_149_190715,662_230_200330
U2300Z2,U2300Z2,1,,421_276_200420,662_230_200330
U1278Z1,U1278Z3,1,,398_123_191216,662_127_200330
U1984Z2,U1984Z3,1,,381_65_191128,421_131_191114
U1984Z1,U1984Z3,1,,381_78_191202,421_131_191114
U1984Z1,U1984Z4,1,,381_69_191202,421_132_191114
U1984Z2,U1984Z4,1,,381_50_191128,421_132_191114
U1984Z2,U1984Z3,1,,381_52_191128,421_133_191114
U1984Z1,U1984Z3,1,,381_63_191202,421_133_191114
U1984Z2,U1984Z4,1,,381_64_191128,421_134_191114
U1984Z1,U1984Z4,1,,381_59_191202,421_134_191114
U1984Z1,U1984Z4,1,,381_78_191202,421_135_191114
U1984Z2,U1984Z4,1,,381_65_191128,421_135_191114
U2269Z4,U2269Z4,1,,662_6_190902,662_129_200330
U2300Z1,U2300Z1,1,,422_160_200106,422_141_190930
U1984Z2,U1984Z3,1,,381_47_191128,421_137_191114
U1984Z1,U1984Z3,1,,381_57_191202,421_137_191114
U1984Z2,U1984Z4,1,,381_56_191128,421_227_191114
U1984Z1,U1984Z4,1,,381_51_191202,421_227_191114
U1984Z2,U1984Z3,1,,381_64_191128,421_129_191114
U1984Z1,U1984Z3,1,,381_59_191202,421_129_191114
U1984Z2,U1984Z4,1,,381_60_191128,421_118_191114
U1984Z1,U1984Z4,1,,381_48_191202,421_118_191114
U2300Z1,U2300Z2,1,,424_200_191216,422_81_190930
U2300Z1,U2300Z2,1,,424_227_200420,422_81_190930
U1984Z2,U1984Z4,1,,381_58_191128,421_142_191114
U1984Z1,U1984Z4,1,,381_73_191202,421_142_191114
U1984Z2,U1984Z3,1,,381_60_191128,421_145_191114
U1984Z1,U1984Z3,1,,381_48_191202,421_145_191114
U1984Z2,U1984Z3,1,,381_70_191128,421_143_191114
U1984Z1,U1984Z3,1,,381_55_191202,421_143_191114
U1984Z2,U1984Z4,1,,381_47_191128,421_144_191114
U1984Z1,U1984Z4,1,,381_57_191202,421_144_191114
U1984Z2,U1984Z3,1,,381_58_191128,421_139_191114
U1984Z1,U1984Z3,1,,381_73_191202,421_139_191114
U1984Z2,U1984Z4,1,,381_74_191128,421_140_191114
U1984Z1,U1984Z4,1,,381_66_191202,421_140_191114
U2300Z1,U2300Z1,1,,422_148_190930,422_148_190930
U1278Z2,U1278Z2,1,,398_164_191216,427_10_180924
U1278Z2,U1278Z2,1,,398_110_191216,662_33_190902
U1278Z1,U1278Z3,1,,398_111_191215,662_130_200330
U1278Z1,U1278Z3,1,,398_150_191216,427_12_190902
U2008Z1,U2008Z3,1,,387_26_190902,489_246_191125
U1431Z1,U1431Z2,1,,398_105_191215,429_15_200316
U1431Z1,U1431Z2,1,,398_111_191215,429_31_200316
U1431Z1,U1431Z2,1,,398_121_191216,429_33_200316
U1431Z1,U1431Z2,1,,398_107_191216,429_21_200316
U1431Z1,U1431Z3,1,,398_141_191216,429_23_190304
U1431Z1,U1431Z3,1,,398_133_191216,429_25_190304
U3174Z2,U3174Z2,1,,432_793_200316,436_154_200406
U3174Z1,U3174Z2,1,,436_39_190311,436_22_200316
U1333Z2,U1333Z2,1,,497_55_200316,480_18_200316
U1333Z2,U1333Z2,1,,497_45_200316,480_20_200316
U3174Z2,U3174Z2,1,,432_816_200406,436_164_200406
U1434Z1,U1434Z2,1,,398_145_191216,433_42_200406
U1434Z1,U1434Z2,1,,443_123_200331,398_164_191216
U1434Z2,U1434Z2,1,,443_116_200331,398_164_191216
U1278Z2,U1278Z2,1,,427_10_180924,398_164_191216
U1278Z2,U1278Z2,1,,662_24_190902,398_166_191216
U1497Z1,U1497Z1,1,,398_148_191216,433_7_190624
U1434Z1,U1434Z1,1,,398_113_191216,443_114_200331
U1434Z1,U1434Z1,1,,433_13_190401,443_114_200331
U1434Z1,U1434Z2,1,,398_113_191216,433_43_200406
U1497Z1,U1497Z1,1,,398_133_191216,433_37_200406
U3174Z2,U3174Z2,1,,432_797_200316,436_168_200406
U2020Z2,U2020Z2,1,,382_14_200302,492_21_191118
U1434Z1,U1434Z1,1,,398_107_191216,443_121_200331
U1434Z1,U1434Z1,1,,398_141_191216,443_127_200331
U2109Z1,U2109Z1,1,,332_676_200316,452_217_190603
U2490Z1,U2490Z1,1,,390_18_200401,438_222_190805
U2109Z1,U2109Z1,1,,332_679_200316,452_220_190603
U2109Z1,U2109Z1,1,,332_54_200316,452_222_190603
U3303Z2,U3303Z2,1,,455_15_180430,454_186_200414
U2490Z1,U2490Z1,1,,360_28_200401,438_224_190805
U3303Z1,U3303Z2,1,,459_78_191209,454_191_200414
U2109Z1,U2109Z1,1,,332_17_200316,452_227_190603
U2490Z1,U2490Z1,1,,390_24_200401,438_226_190805
U2490Z2,U2490Z1,1,,390_150_200401,438_226_190805
U3303Z1,U3303Z1,1,,454_201_200414,455_2_180430
U2545Z1,U2545Z4,1,,390_40_200401,455_63_190603
U2490Z1,U2490Z1,1,,390_33_200401,438_228_190805
U2490Z1,U2490Z1,1,,360_12_200401,438_16_190603
U2109Z1,U2109Z1,1,,332_102_200316,452_233_190603
U3303Z1,U3303Z2,1,,455_60_190603,459_70_191209
U2109Z1,U2109Z1,1,,332_678_200316,452_237_190603
U2490Z2,U2490Z1,1,,360_128_200401,438_22_190603
U2490Z1,U2490Z1,1,,360_2_200401,438_230_190805
U3303Z1,U3303Z2,1,,454_196_200414,459_76_191209
U2109Z1,U2109Z1,1,,332_58_200316,452_35_181112
U1593Z1,U1593Z2,1,,339_32_200316,452_242_190603
U1593Z4,U1593Z5,1,,452_216_190603,453_13_200302
U3303Z1,U3303Z2,1,,454_199_200414,459_19_191022
U2109Z1,U2109Z1,1,,332_688_200316,452_248_190603
U2510Z1,U2510Z1,1,,438_11_190805,438_206_190805
U2522Z1,U2522Z3,1,,390_14_200401,485_8_190805
U3303Z1,U3303Z2,1,,459_69_191209,455_70_190603
U4561Z1,U4561Z2,1,,459_75_191209,459_80_191209
U2109Z1,U2109Z1,1,,332_682_200316,452_255_190603
U2109Z1,U2109Z1,1,,332_704_200316,452_52_180924
U2109Z1,U2109Z1,1,,332_9_200316,452_54_180924
U2109Z1,U2109Z1,1,,332_693_200316,452_262_190603
U2522Z1,U2522Z3,1,,390_2_200401,485_19_180924
U2236Z1,U2236Z5,1,,316_466_200316,457_30_190502
U1598Z1,U1598Z2,1,,363_108_191216,461_209_191202
U1564Z1,U1564Z1,1,,339_280_190902,461_158_200316
U1696Z2,U1696Z2,1,,494_65_200316,495_47_200401
U2008Z1,U2008Z3,1,,381_68_191202,489_50_191125
U2085Z3,U2085Z1,1,,385_142_191216,494_65_200316
U1598Z1,U1598Z2,1,,363_112_191216,461_215_191202
U4371Z2,U4371Z2,1,,466_60_190902,464_112_200414
U4364Z1,U4364Z2,1,,496_44_200401,466_53_190902
U4371Z2,U4371Z2,1,,464_121_200414,466_56_190902
U4364Z1,U4364Z2,1,,496_41_200401,466_59_190902
U4371Z2,U4371Z2,1,,466_56_190902,464_121_200414
U4377Z1,U4377Z1,1,,464_127_200414,464_122_200414
U4371Z2,U4371Z2,1,,464_112_200414,466_60_190902
U4364Z1,U4364Z2,1,,496_33_191216,466_61_190902
U9176Z2,U9176Z1,1,,668_11_190902,467_264_191004
U9176Z2,U9176Z2,1,,668_51_190902,467_265_191004
U9176Z2,U9176Z2,1,,668_15_190902,467_267_190411
U9176Z2,U9176Z1,1,,668_49_190902,467_200_191004
U1793Z5,U1793Z5,1,,467_235_191004,467_254_190411
U4441Z2,U4441Z1,1,,468_21_190411,467_272_190411
U9176Z2,U9176Z1,1,,467_277_191004,668_5_200406
U9176Z2,U9176Z2,1,,668_17_190902,467_277_191004
U9176Z2,U9176Z1,1,,467_269_191004,668_7_190411
U4704Z1,U4704Z1,1,,475_76_190411,468_18_180611
U1785Z1,U1785Z1,1,,473_109_200106,470_30_200106
U1785Z2,U1785Z2,1,,470_11_200106,473_2_200106
U1785Z2,U1785Z2,1,,473_7_200106,470_5_200106
U2337Z1,U2337Z1,1,,372_48_190701,663_22_200106
U1785Z2,U1785Z2,1,,473_9_200106,470_7_200106
