stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
U703S1E1,"Nám. J. Palacha",50.08861,14.41618,,,2,U703S1,2,U703L0,
U703S1E3,"Staroměstské nám.",50.08836,14.41674,,,2,U703S1,2,U703L0,
U703S1E2,"TRAM Holešovice, Braník",50.08851,14.41603,,,2,U703S1,2,U703L0,
U713S1E1,"ul. V Olšinách, Bečvářova",50.07264,14.49114,,,2,U713S1,1,,
U713S1E2,"TRAM Vršovice, Nusle",50.07272,14.49100,,,2,U713S1,1,,
U713S1E3,"Mrštíkova ul., Starostrašnická ul.",50.07297,14.49128,,,2,U713S1,2,,
U758S1E1,"Sokolovská ul., TRAM Palmovka",50.09358,14.45161,,,2,U758S1,2,,
U758S1E2,"Sokolovská ul., TRAM Florenc",50.09361,14.45178,,,2,U758S1,2,,
U818S1E1,"BUS Satalice, Kyje",50.10664,14.55989,,,2,U818S1,1,,
U818S1E2,"BUS Satalice, Kyje",50.10669,14.56014,,,2,U818S1,1,,
U818S1E3,"Parkoviště, Bouřilova ul.",50.10681,14.56094,,,2,U818S1,1,,
U818S1E5,"Chlumecká ul., tubus metra",50.10697,14.56122,,,2,U818S1,2,,
U818S1E6,"Chlumecká ul., Vodňanská ul.",50.10700,14.56089,,,2,U818S1,2,,
U818S1E7,"Chlumecká ul.",50.10689,14.56006,,,2,U818S1,2,,
U818S1E4,"Parkoviště, Bouřilova ul.",50.10686,14.56119,,,2,U818S1,1,,
U897S1E1,"linky PID",50.10874,14.57650,,,2,U897S1,0,U897L0,
U897S1E3,"linky PID",50.10899,14.57755,,,2,U897S1,0,U897L0,
U897S1E7,"linky PID příjezd",50.10908,14.57678,,,2,U897S1,0,U897L0,
U897S1E8,"linky PID příjezd",50.10901,14.57626,,,2,U897S1,0,U897L0,
U897S1E9,"linky PID příjezd",50.10915,14.57735,,,2,U897S1,0,U897L0,
U897S1E2,"linky PID",50.10886,14.57733,,,2,U897S1,0,U897L0,
U921S1E1,"Hotel Don Giovanni, Vinohradská ul.",50.07869,14.47450,,,2,U921S1,2,,
U921S1E4,"ul. Jana Želivského, Olšanské hřbitovy",50.07861,14.47367,,,2,U921S1,2,,
U921S1E7,"TRAM Žižkov, BUS Vršovice",50.07842,14.47422,,,2,U921S1,2,,
U921S1E6,"TRAM Strašnice, Vinice",50.07828,14.47417,,,2,U921S1,2,,
U921S1E5,"Vinohradská nem., Votická ul.",50.07825,14.47358,,,2,U921S1,2,,
U921S1E2,"BUS Malešice, Pankrác",50.07889,14.47433,,,2,U921S1,2,,
U921S1E3,"BUS výstup",50.07883,14.47394,,,2,U921S1,2,,
U953S1E1,"BUS Zahradní Město, Na Košíku",50.06819,14.50761,,,2,U953S1,2,,
U953S1E3,"BUS Zahradní Město, ul. Žernovská",50.06792,14.50739,,,2,U953S1,2,,
U953S1E4,"BUS Malešice, ul. Vyžlovská",50.06775,14.50792,,,2,U953S1,2,,
U953S1E5,"BUS Malešice, Žižkov",50.06806,14.50814,,,2,U953S1,2,,
U953S1E2,"BUS Zahradní Město, Na Košíku",50.06847,14.50717,,,2,U953S1,1,,
U953S1E6,"BUS Malešice, Sídliště Skalka",50.06802,14.50832,,,2,U953S1,2,,
U957S1E5,"TRAM Anděl, sportovní hala",50.05803,14.38886,,,2,U957S1,2,,
U1000S1E1,"BUS Kbely, Vinoř",50.12486,14.51636,,,2,U1000S1,2,,
U1000S1E3,"Listova ul.",50.12497,14.51587,,,2,U1000S1,1,,
U1000S1E4,"BUS Prosek, Palmovka",50.12528,14.51639,,,2,U1000S1,1,,
U1000S1E7,"Beladova ul.",50.12481,14.51678,,,2,U1000S1,2,,
U1000S1E8,"BUS Letňany, Čakovice",50.12528,14.51681,,,2,U1000S1,1,,
U1000S1E10,"Parkoviště P+R",50.12522,14.51564,,,2,U1000S1,1,,
U1000S1E12,"příměstské linky PID",50.12539,14.51575,,,2,U1000S1,2,,
U1000S1E13,"manipulační stání",50.12571,14.51571,,,2,U1000S1,2,,
U1007S1E2,"Parkoviště",50.04497,14.32281,,,2,U1007S1,1,,
U1007S1E1,"BUS Břevnov, Motol, Řepy",50.04517,14.32214,,,2,U1007S1,1,,
U1007S1E3,"Kettnerova ul., Obchodní centrum",50.04531,14.32231,,,2,U1007S1,1,,
U1040S1E1,"Na Knížecí, Stroupežnického ul.",50.06875,14.40336," "," ",2,U1040S1,0,U1040L0,
U1040S1E5,"Na Knížecí, BUS Motol",50.06867,14.40411," "," ",2,U1040S1,0,U1040L0,
U1040S1E4,"Na Knížecí, BUS Křížová",50.06853,14.40414," "," ",2,U1040S1,0,U1040L0,
U1040S1E3,"Na Knížecí, TRAM Laurová",50.06836,14.40419," "," ",2,U1040S1,0,U1040L0,
U1040S1E2,"Na Knížecí, Za Ženskými domovy",50.06822,14.40331," "," ",2,U1040S1,0,U1040L0,
U1040S1E6,"Anděl, TRAM Motol",50.07104,14.40418," "," ",2,U1040S1,0,U1040L0,
U1040S1E7,"ul. Nádražní, ul. Bozděchova",50.07049,14.40466," "," ",2,U1040S1,0,U1040L0,
U1071S1E1,"Černokostelecká ul., TRAM, BUS",50.07572,14.51544,,,2,U1071S1,1,,
U1072S1E4,"Václavské nám., Krakovská",50.08194,14.42625,,,2,U1072S1,2,U1072L0,0
U1072S1E2,"Vodičkova ul., TRAM",50.08198,14.42558,,,2,U1072S1,2,U1072L0,0
U1072S1E1,"Vodičkova ul., 28. října",50.08247,14.42561,,,2,U1072S1,2,U1072L0,0
U1072S1E19,"Jungmannovo nám.",50.08305,14.42247,,,2,U1072S1,2,U1072L0,0
U1072S1E17,"ul. Národní, Uhelný trh",50.08300,14.42145,,,2,U1072S1,2,U1072L0,0
U1072S1E18,"Jungmannovo nám., Národní třída",50.08283,14.42172,,,2,U1072S1,2,U1072L0,0
U1072S1E3,"Vodičkova ul., Divadlo ABC",50.08189,14.42577,,,2,U1072S1,2,U1072L0,0
U1072S1E14,"Můstek 'A', Václavské nám.",50.08406,14.42416,,,2,U1072S1,2,U1072L0,0
U1072S1E15,"Můstek 'A', ul. Na Příkopě",50.08443,14.42410,,,2,U1072S1,2,U1072L0,0
U1072S1E16,"Můstek 'A', ul. Na Příkopě",50.08460,14.42389,,,2,U1072S1,2,U1072L0,0
U1072S1E10,"Můstek 'A', ul. Provaznická",50.08457,14.42317,,,2,U1072S1,2,U1072L0,0
U1072S1E12,"Můstek 'A', Info, Jungmannovo nám.",50.08382,14.42301,,,2,U1072S1,2,U1072L0,0
U1072S1E9,"Václavské nám., Jindřišská ul.",50.08287,14.42655,,,2,U1072S1,2,U1072L0,0
U1072S1E8,"Václavské nám., Jindřišská, Pošta",50.08267,14.42661,,,2,U1072S1,2,U1072L0,0
U1072S1E7,"Václavské nám., Opletalova",50.08232,14.42660,,,2,U1072S1,2,U1072L0,0
U1072S1E6,"Václavské nám.",50.08214,14.42650,,,2,U1072S1,2,U1072L0,0
U1072S1E5,"Václavské nám.",50.08208,14.42642,,,2,U1072S1,2,U1072L0,0
U1072S1E13,"Můstek 'A', Info, Václavské nám.",50.08383,14.42367,,,2,U1072S1,2,U1072L0,0
U1072S1E11,"Můstek 'A', Informace, 28. října",50.08388,14.42285,,,2,U1072S1,2,U1072L0,0
U1072S1E21,"Můstek, ulice 28. října",50.08359,14.42410,,,2,U1072S1,1,U1072L0,0
U1140S1E4,"BUS, Sídliště Stodůlky",50.04681,14.30808,,,2,U1140S1,2,,
U1140S1E1,"BUS, Západní město",50.04667,14.30747,,,2,U1140S1,2,,
U1140S1E3,"BUS Řepy, Nádraží Veleslavín",50.04656,14.30806,,,2,U1140S1,2,,
U1140S1E2,"BUS Velká Ohrada, Luka",50.04653,14.30756,,,2,U1140S1,2,,
U1140S1E5,"BUS, Západní město",50.04668,14.30645,,,2,U1140S1,1,,
U1140S1E6,"Západní město, Britská čtvrť",50.04658,14.30507,,,2,U1140S1,2,,
U1141S1E1,"BUS terminál",50.05381,14.29064,,,2,U1141S1,1,,
U1154S1E2,"Sluneční nám., Petržílkova ul.",50.04992,14.34150,,,2,U1154S1,1,,
U1154S1E4,"Sluneční nám.",50.04986,14.34192,,,2,U1154S1,1,,
U1154S1E1,"Poliklinika Lípa, BUS",50.05000,14.34181,,,2,U1154S1,1,,
U1Z1P,"Boletická",50.13273,14.51370,"P",,0,,0,,A
U1Z1,"Boletická",50.13273,14.51370,"0",,0,,0,,A
U1Z2P,"Boletická",50.13301,14.51358,"P",,0,,0,,B
U1Z2,"Boletická",50.13301,14.51358,"0",,0,,0,,B
U3Z1P,"Břetislavka",50.12325,14.38953,"P",,0,,0,,A
U3Z1,"Břetislavka",50.12325,14.38953,"B",,0,,0,,A
U3Z2P,"Břetislavka",50.12301,14.38988,"P",,0,,0,,B
U3Z2,"Břetislavka",50.12301,14.38988,"B",,0,,0,,B
U4Z1P,"Arbesovo náměstí",50.07625,14.40420,"P",,0,,1,,A
U4Z2P,"Arbesovo náměstí",50.07589,14.40398,"P",,0,,1,,B
U4Z3P,"Arbesovo náměstí",50.07640,14.40570,"P",,0,,0,,C
U4Z4P,"Arbesovo náměstí",50.07656,14.40545,"P",,0,,0,,D
U5Z1P,"Nové Vokovice",50.10066,14.34071,"P",,0,,0,,A
U5Z2P,"Nové Vokovice",50.10055,14.34083,"P",,0,,0,,B
U6Z1P,"Dolnokřeslická",50.02428,14.56053,"P",,0,,0,,A
U6Z2P,"Dolnokřeslická",50.02421,14.56083,"P",,0,,0,,B
U9Z1,"Baba I",49.99793,14.41508,"0",,0,,0,,A
U9Z2,"Baba I",49.99857,14.41511,"0",,0,,0,,B
U10Z1,"Baba II",49.99959,14.41526,"0",,0,,0,,A
U10Z2,"Baba II",49.99957,14.41488,"0",,0,,0,,B
U11Z1P,"Násirovo náměstí",50.00151,14.42158,"P",,0,,0,,A
U11Z2P,"Násirovo náměstí",50.00125,14.42165,"P",,0,,0,,B
U12Z1P,"Balabenka",50.10476,14.48280,"P",,0,,1,,A
U12Z2P,"Balabenka",50.10434,14.48188,"P",,0,,1,,B
U12Z3P,"Balabenka",50.10423,14.48292,"P",,0,,1,,C
U12Z6P,"Balabenka",50.10346,14.48279,"P",,0,,0,,F
U12Z7P,"Balabenka",50.10332,14.48255,"P",,0,,0,,G
U13Z1P,"Balkán",50.09540,14.49626,"P",,0,,0,,A
U13Z2P,"Balkán",50.09420,14.49623,"P",,0,,0,,B
U14Z1P,"Baně",49.95258,14.37909,"P",,0,,0,,A
U14Z2P,"Baně",49.95278,14.37920,"P",,0,,0,,B
U14Z2,"Baně",49.95278,14.37920,"B",,0,,0,,B
U15Z1P,"Baterie",50.09239,14.36983,"P",,0,,1,,A
U15Z2P,"Baterie",50.09240,14.36941,"P",,0,,1,,B
U16Z1P,"Basilejské náměstí",50.08725,14.47157,"P",,0,,0,,A
U16Z2P,"Basilejské náměstí",50.08721,14.47053,"P",,0,,0,,B
U17Z1P,"Lehárova",50.00874,14.40629,"P",,0,,0,,A
U17Z2P,"Lehárova",50.00903,14.40521,"P",,0,,0,,B
U18Z1P,"Bazar",50.09879,14.67163,"P",,0,,0,,A
U18Z1,"Bazar",50.09879,14.67163,"B",,0,,0,,A
U18Z2P,"Bazar",50.09871,14.67130,"P",,0,,0,,B
U18Z2,"Bazar",50.09871,14.67130,"B",,0,,0,,B
U19Z1P,"Belárie",50.01361,14.40188,"P",,0,,1,,A
U19Z2P,"Belárie",50.01296,14.40180,"P",,0,,1,,B
U20Z1P,"Královský letohrádek",50.09423,14.40500,"P",,0,,1,,A
U20Z2P,"Královský letohrádek",50.09426,14.40453,"P",,0,,1,,B
U21Z1P,"Sídliště Letňany",50.14287,14.50652,"P",,0,,0,,A
U21Z2P,"Sídliště Letňany",50.14257,14.50659,"P",,0,,0,,B
U22Z1P,"K Lipanům",50.01575,14.60643,"P",,0,,0,,A
U22Z1,"K Lipanům",50.01575,14.60643,"B",,0,,0,,A
U22Z2P,"K Lipanům",50.01608,14.60652,"P",,0,,0,,B
U22Z2,"K Lipanům",50.01608,14.60652,"B",,0,,0,,B
U23Z1P,"Benkova",50.03793,14.49910,"P",,0,,0,,A
U23Z2P,"Benkova",50.03783,14.49976,"P",,0,,0,,B
U24Z1P,"Na Beránku",49.99759,14.42867,"P",,0,,0,,A
U24Z1,"Na Beránku",49.99759,14.42867,"B",,0,,0,,A
U24Z2P,"Na Beránku",49.99783,14.42951,"P",,0,,0,,B
U24Z2,"Na Beránku",49.99783,14.42951,"B",,0,,0,,B
U25Z1P,"Bertramka",50.07223,14.39329,"P",,0,,1,,A
U25Z2P,"Bertramka",50.07224,14.39243,"P",,0,,1,,B
U26Z1P,"Betonárka",50.03671,14.57479,"P",,0,,0,,A
U26Z1,"Betonárka",50.03671,14.57479,"B",,0,,0,,A
U26Z2P,"Betonárka",50.03677,14.57477,"P",,0,,0,,B
U26Z2,"Betonárka",50.03677,14.57477,"B",,0,,0,,B
U27Z1P,"Sídliště Jinonice",50.05101,14.36517,"P",,0,,0,,A
U27Z2P,"Sídliště Jinonice",50.05111,14.36611,"P",,0,,0,,B
U28Z1P,"Běchovice",50.08086,14.61760,"P",,0,,0,,A
U28Z2P,"Běchovice",50.08104,14.61726,"P",,0,,0,,B
U28Z3P,"Běchovice",50.08163,14.61651,"P",,0,,0,,C
U28Z4P,"Běchovice",50.08131,14.61630,"P",,0,,0,,D
U29Z1P,"Bělocerkevská",50.07261,14.47030,"P",,0,,0,,A
U29Z2P,"Bělocerkevská",50.07118,14.47062,"P",,0,,0,,B
U29Z3P,"Bělocerkevská",50.07190,14.47008,"P",,0,,0,,C
U30Z1P,"Ratibořická",50.11099,14.61376,"P",,0,,0,,A
U30Z2P,"Ratibořická",50.11160,14.61456,"P",,0,,0,,B
U31Z1P,"Bílá Hora",50.07555,14.32279,"P",,0,,2,,A
U31Z2P,"Bílá Hora",50.07586,14.32339,"P",,0,,2,,B
U31Z3P,"Bílá Hora",50.07557,14.32286,"P",,0,,2,,C
U31Z4P,"Bílá Hora",50.07580,14.32338,"P",,0,,2,,D
U31Z5P,"Bílá Hora",50.07597,14.32362,"P",,0,,0,,E
U31Z6P,"Bílá Hora",50.07573,14.32383,"P",,0,,0,,F
U31Z7P,"Bílá Hora",50.07556,14.32408,"P",,0,,0,,G
U31Z7,"Bílá Hora",50.07556,14.32408,"B",,0,,0,,G
U31Z8P,"Bílá Hora",50.07540,14.32150,"P",,0,,0,,H
U31Z8,"Bílá Hora",50.07540,14.32150,"B",,0,,0,,H
U32Z1P,"Bílá labuť",50.09017,14.43547,"P",,0,,1,,A
U32Z2P,"Bílá labuť",50.09035,14.43626,"P",,0,,1,,B
U33Z1P,"Bílý Beránek",50.06112,14.31027,"P",,0,,0,,A
U33Z2P,"Bílý Beránek",50.06104,14.30997,"P",,0,,0,,B
U33Z3,"Bílý Beránek",50.06176,14.30883,"0",,0,,0,,C
U33Z4,"Bílý Beránek",50.06161,14.30900,"0",,0,,0,,D
U34Z1P,"Biskupcova",50.08854,14.46879,"P",,0,,1,,A
U34Z2P,"Biskupcova",50.08910,14.46863,"P",,0,,1,,B
U34Z51P,"Biskupcova",50.08798,14.46901,"P",,0,,0,,H7
U34Z52P,"Biskupcova",50.08909,14.46882,"P",,0,,0,,H8
U35Z1P,"Blatnická",50.06430,14.27050,"P",,0,,0,,A
U35Z1,"Blatnická",50.06430,14.27050,"B",,0,,0,,A
U35Z2P,"Blatnická",50.06395,14.27052,"P",,0,,0,,B
U35Z2,"Blatnická",50.06395,14.27052,"B",,0,,0,,B
U36Z1P,"Blatov",50.07860,14.64636,"P",,0,,0,,A
U36Z2P,"Blatov",50.07891,14.64480,"P",,0,,0,,B
U37Z1P,"Bohdalec",50.06055,14.46950,"P",,0,,0,,A
U37Z2P,"Bohdalec",50.06005,14.47010,"P",,0,,0,,B
U38Z1P,"Staré Bohnice",50.13367,14.41573,"P",,0,,0,,A
U38Z2P,"Staré Bohnice",50.13331,14.41580,"P",,0,,0,,B
U38Z3P,"Staré Bohnice",50.13384,14.41588,"P",,0,,0,,C
U39Z1P,"Bojasova",50.13259,14.46246,"P",,0,,0,,A
U39Z2P,"Bojasova",50.13248,14.46276,"P",,0,,0,,B
U40Z1P,"Na Pískách",50.09896,14.36969,"P",,0,,1,,A
U40Z2P,"Na Pískách",50.09909,14.37034,"P",,0,,1,,B
U42Z1P,"Botanická zahrada",50.07050,14.41961,"P",,0,,1,,A
U42Z2P,"Botanická zahrada",50.07105,14.41892,"P",,0,,1,,B
U43Z1P,"Brechtova",50.03553,14.51725,"P",,0,,0,,A
U43Z2P,"Brechtova",50.03519,14.51626,"P",,0,,0,,B
U44Z1P,"Břevnovská",50.08566,14.36504,"P",,0,,0,,A
U44Z2P,"Břevnovská",50.08536,14.36477,"P",,0,,0,,B
U45Z1P,"Bruselská",50.07313,14.43330,"P",,0,,1,,A
U45Z2P,"Bruselská",50.07288,14.43322,"P",,0,,1,,B
U46Z1P,"Brusnice",50.09298,14.39173,"P",,0,,1,,A
U46Z2P,"Brusnice",50.09300,14.39126,"P",,0,,2,,B
U46Z3P,"Brusnice",50.09314,14.39317,"P",,0,,1,,C
U46Z4P,"Brusnice",50.09317,14.39270,"P",,0,,1,,D
U47Z1P,"Blatiny",50.06570,14.30362,"P",,0,,1,,A
U47Z2P,"Blatiny",50.06580,14.30210,"P",,0,,1,,B
U47Z3P,"Blatiny",50.06582,14.30235,"P",,0,,0,,C
U47Z4P,"Blatiny",50.06565,14.30253,"P",,0,,0,,D
U48Z1P,"Argentinská",50.10368,14.44343,"P",,0,,0,,A
U48Z2P,"Argentinská",50.10243,14.44308,"P",,0,,0,,B
U48Z3P,"Argentinská",50.10303,14.44367,"P",,0,,0,,C
U49Z1P,"Geologická",50.03650,14.38700,"P",,0,,0,,A
U49Z2P,"Geologická",50.03633,14.38716,"P",,0,,0,,B
U49Z3P,"Geologická",50.03586,14.38755,"P",,0,,0,,C
U50Z2P,"Budějovická",50.04484,14.44789,"P",,0,,0,,B
U50Z3P,"Budějovická",50.04444,14.44783,"P",,0,,0,,C
U50Z4,"Budějovická",50.04473,14.44833,"0",,0,,1,,D
U50Z5P,"Poliklinika Budějovická",50.04323,14.45003,"P",,0,,0,,E
U50Z6P,"Poliklinika Budějovická",50.04328,14.44980,"P",,0,,0,,F
U50Z7P,"Budějovická",50.04593,14.44940,"P",,0,,0,,G
U50Z8P,"Budějovická",50.04623,14.44740,"P",,0,,0,,H
U50Z9,"Budějovická",50.04460,14.44810,"0",,0,,0,,I
U50Z11P,"Budějovická",50.04557,14.44786,"P",,0,,0,,K
U50Z13P,"Poliklinika Budějovická",50.04359,14.45029,"P",,0,,0,,M
U50Z14P,"Poliklinika Budějovická",50.04332,14.45020,"P",,0,,0,,N
U50Z15P,"Budějovická",50.04478,14.44923,"P",,0,,0,,O
U50Z81,"Budějovická",50.04476,14.44759,"0",,0,,2,,A
U50Z84,"Budějovická",50.04476,14.44759,"0",,0,,2,,A
U50Z87,"Budějovická",50.04593,14.44940,"0",,0,,0,,G
U50Z101P,"Budějovická",50.04477,14.44829,"P",,0,U50S1,1,,1
U50Z102P,"Budějovická",50.04405,14.44928,"P",,0,U50S1,1,,2
U51Z1P,"Sportareál Satalice",50.12360,14.56698,"P",,0,,0,,A
U51Z2P,"Sportareál Satalice",50.12503,14.56766,"P",,0,,0,,B
U51Z2,"Sportareál Satalice",50.12503,14.56766,"B",,0,,0,,B
U52Z1P,"Chodov",50.03065,14.49190,"P",,0,,0,,A
U52Z2P,"Chodov",50.03077,14.49146,"P",,0,,0,,B
U52Z4P,"Chodov",50.03088,14.49175,"P",,0,,0,,D
U52Z5P,"Chodov",50.03109,14.49152,"P",,0,,0,,E
U52Z101P,"Chodov",50.03191,14.49035,"P",,0,U52S1,1,,1
U52Z102P,"Chodov",50.03144,14.49157,"P",,0,U52S1,1,,2
U53Z1P,"Budovec",50.13385,14.38387,"P",,0,,0,,A
U53Z2P,"Budovec",50.13470,14.38343,"P",,0,,0,,B
U54Z1P,"Bulovka",50.11606,14.46815,"P",,0,,1,,A
U54Z2P,"Bulovka",50.11655,14.46776,"P",,0,,1,,B
U54Z3P,"Bulovka",50.11663,14.46717,"P",,0,,0,,C
U54Z4P,"Bulovka",50.11760,14.46893,"P",,0,,0,,D
U54Z6P,"Bulovka",50.11560,14.46852,"P",,0,,0,,F
U54Z6,"Bulovka",50.11560,14.46852,"0",,0,,0,,F
U54Z76,"Bulovka",50.11560,14.46852,"0",,0,,0,,F
U55Z1P,"Šimůnkova",50.13265,14.47013,"P",,0,,0,,A
U55Z2P,"Šimůnkova",50.13262,14.47063,"P",,0,,0,,B
U55Z3P,"Šimůnkova",50.13353,14.47065,"P",,0,,0,,C
U56Z1P,"Kuliška",50.10775,14.36448,"P",,0,,0,,A
U56Z2P,"Kuliška",50.10764,14.36436,"P",,0,,0,,B
U57Z1P,"Cementárna Radotín",49.99382,14.34262,"P",,0,,0,,A
U57Z1,"Cementárna Radotín",49.99382,14.34262,"0",,0,,0,,A
U57Z2P,"Cementárna Radotín",49.99437,14.34250,"P",,0,,0,,B
U57Z2,"Cementárna Radotín",49.99437,14.34250,"0",,0,,0,,B
U58Z1P,"Cibulka",50.06558,14.36300,"P",,0,,0,,A
U58Z2P,"Cibulka",50.06548,14.36374,"P",,0,,0,,B
U59Z1P,"Cikánka",49.99748,14.32258,"P",,0,,0,,A
U59Z2P,"Cikánka",49.99742,14.32267,"P",,0,,0,,B
U60Z1P,"Cílkova",50.01645,14.44347,"P",,0,,0,,A
U60Z2P,"Cílkova",50.01655,14.44315,"P",,0,,0,,B
U61Z1P,"Ciolkovského",50.08812,14.30708,"P",,0,,0,,A
U61Z2P,"Ciolkovského",50.08797,14.30665,"P",,0,,0,,B
U61Z3P,"Ciolkovského",50.08811,14.30744,"P",,0,,0,,C
U62Z1P,"Cukrovar Modřany",49.99933,14.40635,"P",,0,,0,,A
U62Z1,"Cukrovar Modřany",49.99933,14.40635,"0",,0,,0,,A
U62Z2P,"Cukrovar Modřany",49.99962,14.40637,"P",,0,,0,,B
U62Z2,"Cukrovar Modřany",49.99962,14.40637,"0",,0,,0,,B
U63Z1P,"Cukrovar Čakovice",50.15155,14.51917,"P",,0,,0,,A
U63Z2P,"Cukrovar Čakovice",50.15167,14.51883,"P",,0,,0,,B
U64Z1P,"Čakovice",50.15181,14.52882,"P",,0,,0,,A
U64Z1,"Čakovice",50.15181,14.52882,"B",,0,,0,,A
U64Z2P,"Čakovice",50.15149,14.53098,"P",,0,,0,,B
U64Z3P,"Čakovice",50.15128,14.53108,"P",,0,,0,,C
U64Z3,"Čakovice",50.15128,14.53108,"B",,0,,0,,C
U64Z6P,"Čakovice",50.15118,14.53066,"P",,0,,0,,F
U65Z1P,"Čakovická",50.11902,14.51895,"P",,0,,0,,A
U65Z2P,"Čakovická",50.11913,14.51850,"P",,0,,0,,B
U66Z1P,"Čechova škola",50.11738,14.42430,"P",,0,,0,,A
U66Z2P,"Čechova škola",50.11699,14.42255,"P",,0,,0,,B
U67Z2P,"Čechovo náměstí",50.06807,14.45947,"P",,0,,1,,B
U67Z4P,"Čechovo náměstí",50.06786,14.45824,"P",,0,,1,,D
U67Z7P,"Čechovo náměstí",50.06817,14.45904,"P",,0,,1,,G
U68Z1P,"Čechův most",50.09405,14.41689,"P",,0,,2,,A
U68Z2P,"Čechův most",50.09409,14.41773,"P",,0,,2,,B
U69Z1P,"Černínova",50.08897,14.46229,"P",,0,,0,,A
U69Z2P,"Černínova",50.08895,14.46112,"P",,0,,0,,B
U70Z1P,"Černokostelecká",50.07788,14.51065,"P",,0,,1,,A
U70Z2P,"Černokostelecká",50.07782,14.51135,"P",,0,,1,,B
U70Z3P,"Černokostelecká",50.07806,14.50938,"P",,0,,1,,C
U70Z4P,"Černokostelecká",50.07815,14.50996,"P",,0,,1,,D
U70Z6P,"Černokostelecká",50.07787,14.50881,"P",,0,,0,,F
U70Z7P,"Černokostelecká",50.07774,14.51099,"P",,0,,0,,G
U71Z1P,"Černý kůň",50.02308,14.40373,"P",,0,,1,,A
U71Z2P,"Černý kůň",50.02252,14.40353,"P",,0,,1,,B
U71Z3P,"Černý kůň",50.02235,14.40373,"P",,0,,0,,C
U71Z4P,"Černý kůň",50.02244,14.40409,"P",,0,,0,,D
U71Z5P,"Černý kůň",50.02260,14.40514,"P",,0,,0,,E
U71Z6P,"Černý kůň",50.02271,14.40497,"P",,0,,0,,F
U72Z1P,"Lehovec",50.10688,14.54722,"P",,0,,1,,A
U72Z2P,"Lehovec",50.10682,14.54798,"P",,0,,1,,B
U72Z3P,"Lehovec",50.10686,14.54738,"P",,0,,1,,C
U72Z4P,"Lehovec",50.10696,14.54728,"P",,0,,0,,D
U72Z5P,"Lehovec",50.10730,14.54797,"P",,0,,0,,E
U72Z8P,"Lehovec",50.10663,14.54720,"P",,0,,0,,H
U72Z53P,"Lehovec",50.10731,14.54700,"P",,0,,0,,H9
U73Z1P,"Červený Vrch",50.09684,14.35297,"P",,0,,1,,A
U73Z2P,"Červený Vrch",50.09682,14.35231,"P",,0,,1,,B
U74Z1P,"Čimice",50.14072,14.43083,"P",,0,,0,,A
U74Z2P,"Čimice",50.14090,14.43048,"P",,0,,0,,B
U75Z1P,"Kolbenova",50.11062,14.51585,"P",,0,,1,,A
U75Z2P,"Kolbenova",50.11055,14.51617,"P",,0,,1,,B
U75Z101P,"Kolbenova",50.11043,14.51640,"P"," ",0,U75S1,0,U75L1,1
U75Z102P,"Kolbenova",50.11035,14.51639,"P"," ",0,U75S1,0,U75L1,2
U76Z1P,"Modřanská škola",50.00922,14.40305,"P",,0,,1,,A
U76Z2P,"Modřanská škola",50.00843,14.40311,"P",,0,,1,,B
U76Z3P,"Modřanská škola",50.00980,14.40295,"P",,0,,0,,C
U76Z4P,"Modřanská škola",50.00882,14.40347,"P",,0,,0,,D
U78Z1P,"Ládví",50.12648,14.47014,"P",,0,,1,,A
U78Z2P,"Ládví",50.12650,14.47099,"P",,0,,1,,B
U78Z3P,"Ládví",50.12663,14.47023,"P",,0,,0,,C
U78Z3,"Ládví",50.12663,14.47023,"0",,0,,0,,C
U78Z4P,"Ládví",50.12626,14.46977,"P",,0,,0,,D
U78Z5,"Ládví",50.12622,14.46929,"0",,0,,0,,E
U78Z6,"Ládví",50.12619,14.46881,"0",,0,,0,,F
U78Z73,"Ládví",50.12663,14.47023,"0",,0,,2,,C
U78Z101P,"Ládví",50.12658,14.47016,"P",,0,U78S1,1,,1
U78Z102P,"Ládví",50.12661,14.46874,"P",,0,U78S1,1,,2
U79Z1P,"Depo Kačerov",50.04568,14.47035,"P",,0,,0,,A
U79Z2P,"Depo Kačerov",50.04564,14.47068,"P",,0,,0,,B
U80Z1P,"Dědina",50.09349,14.30474,"P",,0,,0,,A
U80Z2P,"Dědina",50.09333,14.30416,"P",,0,,0,,B
U80Z2,"Dědina",50.09333,14.30416,"B",,0,,0,,B
U80Z3,"Dědina",50.09363,14.30294,"B",,0,,0,,C
U80Z4,"Dědina",50.09333,14.30359,"B",,0,,2,,D
U81Z1P,"Dělnická",50.10366,14.44982,"P",,0,,1,,A
U81Z2P,"Dělnická",50.10263,14.45004,"P",,0,,1,,B
U81Z3P,"Tusarova",50.10078,14.45002,"P",,0,,1,,C
U82Z1P,"Bílenecké náměstí",50.14964,14.44248,"P",,0,,0,,A
U82Z2P,"Bílenecké náměstí",50.14949,14.44270,"P",,0,,0,,B
U83Z1P,"Divadlo Na Fidlovačce",50.06483,14.43628,"P",,0,,2,,A
U83Z2P,"Divadlo Na Fidlovačce",50.06465,14.43713,"P",,0,,1,,B
U84Z1P,"Dívčí hrady",50.05585,14.39915,"P",,0,,0,,A
